FinancialYear,HBT2014,HBT2014QF,ICD10Codes,ICD10CodesQF,DischargeCount,DischargeRates,DischargeRatesQF,PatientsCount,PatientsRates,PatientRatesQF,HospitalResidentsCount,HospitalResidentsRates,HospitalResidentsRatesQF
2015/16,S08000017, ,F00 - F09 or Chapter G and second position F00, ,100,66.81, ,70,46.77, ,20,13.36, 
2015/16,S08000017, ,Non F Codes, ,20,13.36, ,20,13.36, ,20,13.36, 
2015/16,S08000017, ,"F50 - F59, F70 - F99", ,0,0, ,0,0, ,0,0, 
2015/16,S08000017, ,F20 - F29, ,250,167.03, ,80,53.45, ,10,6.68, 
2015/16,S08000018, ,All Codes,d,1450,393.94, ,960,260.81, ,230,62.49, 
2015/16,S08000018, ,F60 - F69, ,140,38.04, ,70,19.02, ,10,2.72, 
2015/16,S08000018, ,F10 - F19, ,150,40.75, ,110,29.88, ,0,0, 
2015/16,S08000018, ,F30 - F39, ,330,89.65, ,230,62.49, ,30,8.15, 
2015/16,S08000018, ,F40 - F49, ,90,24.45, ,70,19.02, ,0,0, 
2015/16,S08000018, ,F00 - F09 or Chapter G and second position F00, ,260,70.64, ,190,51.62, ,30,8.15, 
2015/16,S08000018, ,Non F Codes, ,60,16.3, ,40,10.87, ,100,27.17, 
2015/16,S08000018, ,"F50 - F59, F70 - F99", ,10,2.72, ,10,2.72, ,0,0, 
2015/16,S08000018, ,F20 - F29, ,400,108.67, ,240,65.2, ,50,13.58, 
2015/16,S08000019, ,All Codes,d,1370,452.67, ,910,300.68, ,170,56.17, 
2015/16,S08000019, ,F60 - F69, ,170,56.17, ,90,29.74, ,10,3.3, 
2015/16,S08000019, ,F10 - F19, ,270,89.21, ,210,69.39, ,10,3.3, 
2015/16,S08000019, ,F30 - F39, ,170,56.17, ,120,39.65, ,20,6.61, 
2015/16,S08000019, ,F40 - F49, ,150,49.56, ,110,36.35, ,10,3.3, 
2015/16,S08000019, ,F00 - F09 or Chapter G and second position F00, ,170,56.17, ,130,42.95, ,60,19.82, 
2015/16,S08000019, ,Non F Codes, ,230,76, ,120,39.65, ,30,9.91, 
2015/16,S08000019, ,"F50 - F59, F70 - F99", ,10,3.3, ,10,3.3, ,0,0, 
2015/16,S08000019, ,F20 - F29, ,190,62.78, ,130,42.95, ,40,13.22, 
2015/16,S08000020, ,All Codes,d,1910,324.93, ,1310,222.86, ,310,52.74, 
2015/16,S08000020, ,F60 - F69, ,200,34.02, ,110,18.71, ,10,1.7, 
2015/16,S08000020, ,F10 - F19, ,130,22.12, ,100,17.01, ,20,3.4, 
2015/16,S08000020, ,F30 - F39, ,660,112.28, ,470,79.96, ,60,10.21, 
2015/16,S08000020, ,F40 - F49, ,80,13.61, ,70,11.91, ,10,1.7, 
2015/16,S08000020, ,F00 - F09 or Chapter G and second position F00, ,200,34.02, ,160,27.22, ,60,10.21, 
2015/16,S08000020, ,Non F Codes, ,80,13.61, ,60,10.21, ,50,8.51, 
2015/16,S08000020, ,"F50 - F59, F70 - F99", ,40,6.8, ,30,5.1, ,10,1.7, 
2015/16,S08000020, ,F20 - F29, ,500,85.06, ,310,52.74, ,100,17.01, 
2015/16,S08000021, ,All Codes,d,5480,476.57, ,3920,340.9, ,1090,94.79, 
2015/16,S08000021, ,F60 - F69, ,330,28.7, ,210,18.26, ,30,2.61, 
2015/16,S08000021, ,F10 - F19, ,910,79.14, ,770,66.96, ,40,3.48, 
2015/16,S08000021, ,F30 - F39, ,1120,97.4, ,820,71.31, ,150,13.04, 
2015/16,S08000021, ,F40 - F49, ,260,22.61, ,210,18.26, ,30,2.61, 
2015/16,S08000021, ,F00 - F09 or Chapter G and second position F00, ,460,40, ,380,33.05, ,160,13.91, 
2015/16,S08000021, ,Non F Codes, ,1070,93.05, ,630,54.79, ,360,31.31, 
2015/16,S08000021, ,"F50 - F59, F70 - F99", ,170,14.78, ,150,13.04, ,40,3.48, 
2015/16,S08000021, ,F20 - F29, ,1150,100.01, ,760,66.09, ,280,24.35, 
2015/16,S08000022, ,All Codes,d,1290,401.87, ,890,277.26, ,180,56.07, 
2015/16,S08000022, ,F60 - F69, ,130,40.5, ,80,24.92, ,0,0, 
2015/16,S08000022, ,F10 - F19, ,230,71.65, ,170,52.96, ,10,3.12, 
2015/16,S08000022, ,F30 - F39, ,270,84.11, ,190,59.19, ,30,9.35, 
2015/16,S08000022, ,F40 - F49, ,90,28.04, ,80,24.92, ,10,3.12, 
2015/16,S08000022, ,F00 - F09 or Chapter G and second position F00, ,130,40.5, ,100,31.15, ,40,12.46, 
2015/16,S08000022, ,Non F Codes, ,120,37.38, ,90,28.04, ,50,15.58, 
2015/16,S08000022, ,"F50 - F59, F70 - F99", ,20,6.23, ,10,3.12, ,10,3.12, 
2015/16,S08000022, ,F20 - F29, ,290,90.34, ,180,56.07, ,40,12.46, 
2015/16,S08000023, ,All Codes,d,1840,281.13, ,1320,201.68, ,300,45.84, 
2015/16,S08000023, ,F60 - F69, ,130,19.86, ,80,12.22, ,10,1.53, 
2015/16,S08000023, ,F10 - F19, ,380,58.06, ,280,42.78, ,20,3.06, 
2015/16,S08000023, ,F30 - F39, ,450,68.76, ,310,47.37, ,40,6.11, 
2015/16,S08000023, ,F40 - F49, ,160,24.45, ,110,16.81, ,10,1.53, 
2015/16,S08000023, ,F00 - F09 or Chapter G and second position F00, ,260,39.73, ,200,30.56, ,80,12.22, 
2015/16,S08000023, ,Non F Codes, ,60,9.17, ,50,7.64, ,60,9.17, 
2015/16,S08000023, ,"F50 - F59, F70 - F99", ,30,4.58, ,20,3.06, ,0,0, 
2015/16,S08000023, ,F20 - F29, ,380,58.06, ,260,39.73, ,80,12.22, 
2015/16,S08000024, ,All Codes,d,3540,407.93, ,2320,267.34, ,580,66.84, 
2015/16,S08000024, ,F60 - F69, ,250,28.81, ,130,14.98, ,20,2.3, 
2015/16,S08000024, ,F10 - F19, ,590,67.99, ,460,53.01, ,20,2.3, 
2015/16,S08000024, ,F30 - F39, ,900,103.71, ,510,58.77, ,70,8.07, 
2015/16,S08000024, ,F40 - F49, ,200,23.05, ,160,18.44, ,20,2.3, 
2015/16,S08000024, ,F00 - F09 or Chapter G and second position F00, ,520,59.92, ,370,42.64, ,190,21.89, 
2015/16,S08000024, ,Non F Codes, ,120,13.83, ,80,9.22, ,100,11.52, 
2015/16,S08000024, ,"F50 - F59, F70 - F99", ,120,13.83, ,80,9.22, ,20,2.3, 
2015/16,S08000024, ,F20 - F29, ,840,96.8, ,530,61.07, ,150,17.29, 
2015/16,S08000027, ,All Codes,d,2390,575.85, ,1540,371.05, ,290,69.87, 
2015/16,S08000027, ,F60 - F69, ,130,31.32, ,80,19.28, ,10,2.41, 
2015/16,S08000027, ,F10 - F19, ,430,103.6, ,320,77.1, ,20,4.82, 
2015/16,S08000027, ,F30 - F39, ,810,195.16, ,390,93.97, ,60,14.46, 
2015/16,S08000027, ,F40 - F49, ,170,40.96, ,120,28.91, ,10,2.41, 
2015/16,S08000027, ,F00 - F09 or Chapter G and second position F00, ,280,67.46, ,220,53.01, ,60,14.46, 
2015/16,S08000027, ,Non F Codes, ,140,33.73, ,100,24.09, ,60,14.46, 
2015/16,S08000027, ,"F50 - F59, F70 - F99", ,30,7.23, ,30,7.23, ,0,0, 
2015/16,S08000027, ,F20 - F29, ,410,98.79, ,290,69.87, ,70,16.87, 
2015/16,S08000028, ,All Codes,d,40,147.77, ,30,110.82, ,20,73.88, 
2015/16,S08000028, ,F60 - F69, ,0,0, ,0,0, ,0,0, 
2015/16,S08000028, ,F10 - F19, ,10,36.94, ,0,0, ,0,0, 
2015/16,S08000028, ,F30 - F39, ,10,36.94, ,10,36.94, ,0,0, 
2015/16,S08000028, ,F40 - F49, ,0,0, ,0,0, ,0,0, 
2015/16,S08000028, ,F00 - F09 or Chapter G and second position F00, ,10,36.94, ,0,0, ,10,36.94, 
2015/16,S08000028, ,Non F Codes, ,0,0, ,0,0, ,10,36.94, 
2015/16,S08000028, ,"F50 - F59, F70 - F99", ,0,0, ,0,0, ,0,0, 
2015/16,S08000028, ,F20 - F29, ,10,36.94, ,10,36.94, ,0,0, 
2015/16,S92000003,d,All Codes,d,21970,408.9, ,14530,270.43, ,3590,66.82, 
2015/16,S92000003,d,F60 - F69, ,1720,32.01, ,940,17.49, ,110,2.05, 
2015/16,S92000003,d,F10 - F19, ,3640,67.75, ,2800,52.11, ,170,3.16, 
2015/16,S92000003,d,F30 - F39, ,5290,98.46, ,3290,61.23, ,490,9.12, 
2015/16,S92000003,d,F40 - F49, ,1350,25.13, ,1000,18.61, ,100,1.86, 
2015/16,S92000003,d,F00 - F09 or Chapter G and second position F00, ,2580,48.02, ,1960,36.48, ,780,14.52, 
2015/16,S92000003,d,Non F Codes, ,1980,36.85, ,1200,22.33, ,930,17.31, 
2015/16,S92000003,d,"F50 - F59, F70 - F99", ,490,9.12, ,360,6.7, ,100,1.86, 
2015/16,S92000003,d,F20 - F29, ,4920,91.57, ,2970,55.28, ,910,16.94, 
2015/16,SB0802, ,All Codes,d,90, ,:,80, ,:,120, ,:
2015/16,SB0802, ,F60 - F69, ,10, ,:,10, ,:,10, ,:
2015/16,SB0802, ,F10 - F19, ,0, ,:,0, ,:,0, ,:
2015/16,SB0802, ,F30 - F39, ,0, ,:,0, ,:,0, ,:
2015/16,SB0802, ,F40 - F49, ,0, ,:,0, ,:,0, ,:
2015/16,SB0802, ,F00 - F09 or Chapter G and second position F00, ,0, ,:,0, ,:,0, ,:
2015/16,SB0802, ,Non F Codes, ,0, ,:,0, ,:,40, ,:
2015/16,SB0802, ,"F50 - F59, F70 - F99", ,10, ,:,10, ,:,10, ,:
2015/16,SB0802, ,F20 - F29, ,70, ,:,60, ,:,60, ,:
2016/17,S08000015, ,All Codes,d,1220,329.23, ,880,237.48, ,190,51.27, 
2016/17,S08000015, ,F60 - F69, ,80,21.59, ,50,13.49, ,10,2.7, 
2016/17,S08000015, ,F10 - F19, ,310,83.66, ,260,70.16, ,10,2.7, 
2016/17,S08000015, ,F30 - F39, ,260,70.16, ,180,48.58, ,20,5.4, 
2016/17,S08000015, ,F40 - F49, ,90,24.29, ,60,16.19, ,0,0, 
2016/17,S08000015, ,F00 - F09 or Chapter G and second position F00, ,140,37.78, ,120,32.38, ,40,10.79, 
2016/17,S08000015, ,Non F Codes, ,30,8.1, ,30,8.1, ,70,18.89, 
2016/17,S08000015, ,"F50 - F59, F70 - F99", ,30,8.1, ,20,5.4, ,0,0, 
2016/17,S08000015, ,F20 - F29, ,270,72.86, ,160,43.18, ,40,10.79, 
2016/17,S08000016, ,All Codes,d,440,384.18, ,310,270.67, ,60,52.39, 
2016/17,S08000016, ,F60 - F69, ,40,34.93, ,30,26.19, ,0,0, 
2016/17,S08000016, ,F10 - F19, ,60,52.39, ,40,34.93, ,0,0, 
2016/17,S08000016, ,F30 - F39, ,70,61.12, ,50,43.66, ,10,8.73, 
2016/17,S08000016, ,F40 - F49, ,50,43.66, ,40,34.93, ,0,0, 
2016/17,S08000016, ,F00 - F09 or Chapter G and second position F00, ,70,61.12, ,50,43.66, ,10,8.73, 
2016/17,S08000016, ,Non F Codes, ,40,34.93, ,30,26.19, ,20,17.46, 
2016/17,S08000016, ,"F50 - F59, F70 - F99", ,0,0, ,0,0, ,0,0, 
2016/17,S08000016, ,F20 - F29, ,110,96.04, ,60,52.39, ,10,8.73, 
2016/17,S08000017, ,All Codes,d,830,555.11, ,360,240.77, ,70,46.82, 
2016/17,S08000017, ,F60 - F69, ,130,86.94, ,40,26.75, ,0,0, 
2016/17,S08000017, ,F10 - F19, ,50,33.44, ,40,26.75, ,0,0, 
2016/17,S08000017, ,F30 - F39, ,270,180.58, ,80,53.5, ,10,6.69, 
2016/17,S08000017, ,F40 - F49, ,40,26.75, ,30,20.06, ,0,0, 
2016/17,S08000017, ,F00 - F09 or Chapter G and second position F00, ,130,86.94, ,80,53.5, ,20,13.38, 
2016/17,S08000017, ,Non F Codes, ,20,13.38, ,20,13.38, ,20,13.38, 
2016/17,S08000017, ,"F50 - F59, F70 - F99", ,10,6.69, ,10,6.69, ,0,0, 
2016/17,S08000017, ,F20 - F29, ,170,113.7, ,70,46.82, ,20,13.38, 
2016/17,S08000018, ,All Codes,d,1410,380.74, ,940,253.83, ,280,75.61, 
2016/17,S08000018, ,F60 - F69, ,200,54.01, ,110,29.7, ,10,2.7, 
2016/17,S08000018, ,F10 - F19, ,140,37.8, ,110,29.7, ,0,0, 
2016/17,S08000018, ,F30 - F39, ,370,99.91, ,240,64.81, ,10,2.7, 
2016/17,S08000018, ,F40 - F49, ,140,37.8, ,100,27, ,0,0, 
2016/17,S08000018, ,F00 - F09 or Chapter G and second position F00, ,180,48.61, ,140,37.8, ,20,5.4, 
2016/17,S08000018, ,Non F Codes, ,60,16.2, ,40,10.8, ,200,54.01, 
2016/17,S08000018, ,"F50 - F59, F70 - F99", ,10,2.7, ,10,2.7, ,0,0, 
2016/17,S08000018, ,F20 - F29, ,310,83.71, ,200,54.01, ,30,8.1, 
2016/17,S08000019, ,All Codes,d,1430,469.65, ,900,295.59, ,170,55.83, 
2016/17,S08000019, ,F60 - F69, ,200,65.69, ,90,29.56, ,10,3.28, 
2016/17,S08000019, ,F10 - F19, ,220,72.25, ,180,59.12, ,10,3.28, 
2016/17,S08000019, ,F30 - F39, ,230,75.54, ,160,52.55, ,10,3.28, 
2016/17,S08000019, ,F40 - F49, ,100,32.84, ,80,26.27, ,0,0, 
2016/17,S08000019, ,F00 - F09 or Chapter G and second position F00, ,180,59.12, ,130,42.7, ,60,19.71, 
2016/17,S08000019, ,Non F Codes, ,170,55.83, ,100,32.84, ,30,9.85, 
2016/17,S08000019, ,"F50 - F59, F70 - F99", ,10,3.28, ,10,3.28, ,0,0, 
2016/17,S08000019, ,F20 - F29, ,310,101.81, ,160,52.55, ,50,16.42, 
2016/17,S08000020, ,All Codes,d,1680,285.67, ,1240,210.85, ,310,52.71, 
2016/17,S08000020, ,F60 - F69, ,170,28.91, ,100,17, ,10,1.7, 
2016/17,S08000020, ,F10 - F19, ,150,25.51, ,120,20.4, ,10,1.7, 
2016/17,S08000020, ,F30 - F39, ,500,85.02, ,360,61.21, ,40,6.8, 
2016/17,S08000020, ,F40 - F49, ,110,18.7, ,100,17, ,10,1.7, 
2016/17,S08000020, ,F00 - F09 or Chapter G and second position F00, ,200,34.01, ,180,30.61, ,60,10.2, 
2016/17,S08000020, ,Non F Codes, ,40,6.8, ,40,6.8, ,70,11.9, 
2016/17,S08000020, ,"F50 - F59, F70 - F99", ,50,8.5, ,40,6.8, ,10,1.7, 
2016/17,S08000020, ,F20 - F29, ,460,78.22, ,310,52.71, ,100,17, 
2016/17,S08000021, ,All Codes,d,5240,451.19, ,3810,328.06, ,1000,86.11, 
2016/17,S08000021, ,F60 - F69, ,380,32.72, ,240,20.67, ,30,2.58, 
2016/17,S08000021, ,F10 - F19, ,840,72.33, ,670,57.69, ,40,3.44, 
2016/17,S08000021, ,F30 - F39, ,990,85.24, ,770,66.3, ,120,10.33, 
2016/17,S08000021, ,F40 - F49, ,300,25.83, ,240,20.67, ,20,1.72, 
2016/17,S08000021, ,F00 - F09 or Chapter G and second position F00, ,450,38.75, ,370,31.86, ,120,10.33, 
2016/17,S08000021, ,Non F Codes, ,910,78.36, ,560,48.22, ,410,35.3, 
2016/17,S08000021, ,"F50 - F59, F70 - F99", ,200,17.22, ,160,13.78, ,30,2.58, 
2016/17,S08000021, ,F20 - F29, ,1160,99.88, ,800,68.88, ,220,18.94, 
2016/17,S08000022, ,All Codes,d,1080,335.51, ,820,254.74, ,170,52.81, 
2016/17,S08000022, ,F60 - F69, ,100,31.07, ,80,24.85, ,10,3.11, 
2016/17,S08000022, ,F10 - F19, ,180,55.92, ,140,43.49, ,10,3.11, 
2016/17,S08000022, ,F30 - F39, ,240,74.56, ,190,59.02, ,20,6.21, 
2016/17,S08000022, ,F40 - F49, ,80,24.85, ,70,21.75, ,10,3.11, 
2016/17,S08000022, ,F00 - F09 or Chapter G and second position F00, ,110,34.17, ,100,31.07, ,40,12.43, 
2016/17,S08000022, ,Non F Codes, ,130,40.39, ,80,24.85, ,40,12.43, 
2016/17,S08000022, ,"F50 - F59, F70 - F99", ,20,6.21, ,20,6.21, ,10,3.11, 
2016/17,S08000022, ,F20 - F29, ,210,65.24, ,150,46.6, ,30,9.32, 
2016/17,S08000023, ,All Codes,d,1900,289.42, ,1330,202.59, ,280,42.65, 
2016/17,S08000023, ,F60 - F69, ,150,22.85, ,100,15.23, ,10,1.52, 
2016/17,S08000023, ,F10 - F19, ,390,59.41, ,300,45.7, ,20,3.05, 
2016/17,S08000023, ,F30 - F39, ,390,59.41, ,270,41.13, ,30,4.57, 
2016/17,S08000023, ,F40 - F49, ,160,24.37, ,110,16.76, ,20,3.05, 
2016/17,S08000023, ,F00 - F09 or Chapter G and second position F00, ,240,36.56, ,180,27.42, ,80,12.19, 
2016/17,S08000023, ,Non F Codes, ,80,12.19, ,60,9.14, ,60,9.14, 
2016/17,S08000023, ,"F50 - F59, F70 - F99", ,40,6.09, ,20,3.05, ,0,0, 
2016/17,S08000023, ,F20 - F29, ,440,67.02, ,280,42.65, ,60,9.14, 
2016/17,S08000024, ,All Codes,d,3480,395.45, ,2230,253.41, ,570,64.77, 
2016/17,S08000024, ,F60 - F69, ,240,27.27, ,140,15.91, ,10,1.14, 
2016/17,S08000024, ,F10 - F19, ,480,54.55, ,380,43.18, ,20,2.27, 
2016/17,S08000024, ,F30 - F39, ,970,110.23, ,480,54.55, ,70,7.95, 
2016/17,S08000024, ,F40 - F49, ,200,22.73, ,160,18.18, ,10,1.14, 
2016/17,S08000024, ,F00 - F09 or Chapter G and second position F00, ,510,57.95, ,350,39.77, ,170,19.32, 
2016/17,S08000024, ,Non F Codes, ,120,13.64, ,80,9.09, ,120,13.64, 
2016/17,S08000024, ,"F50 - F59, F70 - F99", ,140,15.91, ,100,11.36, ,20,2.27, 
2016/17,S08000024, ,F20 - F29, ,840,95.45, ,540,61.36, ,140,15.91, 
2016/17,S08000027, ,All Codes,d,2400,577.66, ,1570,377.89, ,280,67.39, 
2016/17,S08000027, ,F60 - F69, ,170,40.92, ,100,24.07, ,10,2.41, 
2016/17,S08000027, ,F10 - F19, ,520,125.16, ,400,96.28, ,10,2.41, 
2016/17,S08000027, ,F30 - F39, ,700,168.48, ,360,86.65, ,50,12.03, 
2016/17,S08000027, ,F40 - F49, ,120,28.88, ,90,21.66, ,10,2.41, 
2016/17,S08000027, ,F00 - F09 or Chapter G and second position F00, ,300,72.21, ,210,50.55, ,50,12.03, 
2016/17,S08000027, ,Non F Codes, ,200,48.14, ,140,33.7, ,100,24.07, 
2016/17,S08000027, ,"F50 - F59, F70 - F99", ,40,9.63, ,30,7.22, ,0,0, 
2016/17,S08000027, ,F20 - F29, ,360,86.65, ,240,57.77, ,50,12.03, 
2016/17,S08000028, ,All Codes,d,40,148.7, ,30,111.52, ,20,74.35, 
2016/17,S08000028, ,F60 - F69, ,0,0, ,0,0, ,0,0, 
2016/17,S08000028, ,F10 - F19, ,0,0, ,0,0, ,0,0, 
2016/17,S08000028, ,F30 - F39, ,10,37.17, ,10,37.17, ,0,0, 
2016/17,S08000028, ,F40 - F49, ,0,0, ,0,0, ,0,0, 
2016/17,S08000028, ,F00 - F09 or Chapter G and second position F00, ,10,37.17, ,0,0, ,0,0, 
2016/17,S08000028, ,Non F Codes, ,0,0, ,0,0, ,10,37.17, 
2016/17,S08000028, ,"F50 - F59, F70 - F99", ,0,0, ,0,0, ,0,0, 
2016/17,S08000028, ,F20 - F29, ,10,37.17, ,0,0, ,0,0, 
2016/17,S92000003,d,All Codes,d,21280,393.73, ,14180,262.36, ,3520,65.13, 
2016/17,S92000003,d,F60 - F69, ,1880,34.78, ,1030,19.06, ,110,2.04, 
2016/17,S92000003,d,F10 - F19, ,3330,61.61, ,2610,48.29, ,150,2.78, 
2016/17,S92000003,d,F30 - F39, ,5010,92.7, ,3070,56.8, ,420,7.77, 
2016/17,S92000003,d,F40 - F49, ,1390,25.72, ,1070,19.8, ,80,1.48, 
2016/17,S92000003,d,F00 - F09 or Chapter G and second position F00, ,2540,47, ,1910,35.34, ,680,12.58, 
2016/17,S92000003,d,Non F Codes, ,1790,33.12, ,1120,20.72, ,1190,22.02, 
2016/17,S92000003,d,"F50 - F59, F70 - F99", ,570,10.55, ,420,7.77, ,90,1.67, 
2016/17,S92000003,d,F20 - F29, ,4780,88.44, ,2960,54.77, ,810,14.99, 
2016/17,SB0802, ,All Codes,d,140, ,:,100, ,:,110, ,:
2016/17,SB0802, ,F60 - F69, ,10, ,:,10, ,:,0, ,:
2016/17,SB0802, ,F10 - F19, ,0, ,:,0, ,:,0, ,:
2016/17,SB0802, ,F30 - F39, ,10, ,:,10, ,:,0, ,:
2016/17,SB0802, ,F40 - F49, ,0, ,:,0, ,:,0, ,:
2016/17,SB0802, ,F00 - F09 or Chapter G and second position F00, ,0, ,:,0, ,:,0, ,:
2016/17,SB0802, ,Non F Codes, ,0, ,:,0, ,:,60, ,:
2016/17,SB0802, ,"F50 - F59, F70 - F99", ,10, ,:,10, ,:,10, ,:
2016/17,SB0802, ,F20 - F29, ,110, ,:,80, ,:,40, ,:
2017/18,S08000015, ,All Codes,d,1100,296.97, ,860,232.18, ,200,53.99, 
2017/18,S08000015, ,F60 - F69, ,100,27, ,60,16.2, ,10,2.7, 
2017/18,S08000015, ,F10 - F19, ,320,86.39, ,270,72.89, ,10,2.7, 
2017/18,S08000015, ,F30 - F39, ,200,53.99, ,160,43.2, ,20,5.4, 
2017/18,S08000015, ,F40 - F49, ,100,27, ,80,21.6, ,0,0, 
2017/18,S08000015, ,F00 - F09 or Chapter G and second position F00, ,130,35.1, ,120,32.4, ,30,8.1, 
2017/18,S08000015, ,Non F Codes, ,10,2.7, ,10,2.7, ,100,27, 
2017/18,S08000015, ,"F50 - F59, F70 - F99", ,20,5.4, ,10,2.7, ,0,0, 
2017/18,S08000015, ,F20 - F29, ,220,59.39, ,160,43.2, ,30,8.1, 
2017/18,S08000016, ,All Codes,d,410,356.46, ,290,252.13, ,70,60.86, 
2017/18,S08000016, ,F60 - F69, ,30,26.08, ,20,17.39, ,0,0, 
2017/18,S08000016, ,F10 - F19, ,50,43.47, ,40,34.78, ,0,0, 
2017/18,S08000016, ,F30 - F39, ,90,78.25, ,70,60.86, ,0,0, 
2017/18,S08000016, ,F40 - F49, ,40,34.78, ,20,17.39, ,0,0, 
2017/18,S08000016, ,F00 - F09 or Chapter G and second position F00, ,40,34.78, ,30,26.08, ,10,8.69, 
2017/18,S08000016, ,Non F Codes, ,60,52.16, ,40,34.78, ,40,34.78, 
2017/18,S08000016, ,"F50 - F59, F70 - F99", ,0,0, ,0,0, ,0,0, 
2017/18,S08000016, ,F20 - F29, ,100,86.94, ,60,52.16, ,10,8.69, 
2017/18,S08000017, ,All Codes,d,820,549.6, ,390,261.39, ,80,53.62, 
2017/18,S08000017, ,F60 - F69, ,120,80.43, ,60,40.21, ,0,0, 
2017/18,S08000017, ,F10 - F19, ,50,33.51, ,40,26.81, ,0,0, 
2017/18,S08000017, ,F30 - F39, ,320,214.48, ,80,53.62, ,20,13.4, 
2017/18,S08000017, ,F40 - F49, ,50,33.51, ,40,26.81, ,0,0, 
2017/18,S08000017, ,F00 - F09 or Chapter G and second position F00, ,100,67.02, ,70,46.92, ,10,6.7, 
2017/18,S08000017, ,Non F Codes, ,40,26.81, ,30,20.11, ,40,26.81, 
2017/18,S08000017, ,"F50 - F59, F70 - F99", ,10,6.7, ,0,0, ,0,0, 
2017/18,S08000017, ,F20 - F29, ,130,87.13, ,70,46.92, ,20,13.4, 
2017/18,S08000018, ,All Codes,d,1490,401.17, ,840,226.17, ,350,94.24, 
2017/18,S08000018, ,F60 - F69, ,210,56.54, ,80,21.54, ,10,2.69, 
2017/18,S08000018, ,F10 - F19, ,150,40.39, ,90,24.23, ,10,2.69, 
2017/18,S08000018, ,F30 - F39, ,320,86.16, ,200,53.85, ,40,10.77, 
2017/18,S08000018, ,F40 - F49, ,110,29.62, ,70,18.85, ,0,0, 
2017/18,S08000018, ,F00 - F09 or Chapter G and second position F00, ,240,64.62, ,150,40.39, ,30,8.08, 
2017/18,S08000018, ,Non F Codes, ,50,13.46, ,30,8.08, ,210,56.54, 
2017/18,S08000018, ,"F50 - F59, F70 - F99", ,10,2.69, ,10,2.69, ,0,0, 
2017/18,S08000018, ,F20 - F29, ,400,107.7, ,200,53.85, ,40,10.77, 
2017/18,S08000019, ,All Codes,d,1330,435.24, ,860,281.43, ,190,62.18, 
2017/18,S08000019, ,F60 - F69, ,180,58.9, ,80,26.18, ,10,3.27, 
2017/18,S08000019, ,F10 - F19, ,240,78.54, ,170,55.63, ,10,3.27, 
2017/18,S08000019, ,F30 - F39, ,230,75.27, ,150,49.09, ,10,3.27, 
2017/18,S08000019, ,F40 - F49, ,100,32.72, ,70,22.91, ,0,0, 
2017/18,S08000019, ,F00 - F09 or Chapter G and second position F00, ,230,75.27, ,170,55.63, ,40,13.09, 
2017/18,S08000019, ,Non F Codes, ,40,13.09, ,30,9.82, ,70,22.91, 
2017/18,S08000019, ,"F50 - F59, F70 - F99", ,30,9.82, ,20,6.54, ,0,0, 
2017/18,S08000019, ,F20 - F29, ,290,94.9, ,160,52.36, ,40,13.09, 
2017/18,S08000020, ,All Codes,d,1770,301.85, ,1260,214.88, ,320,54.57, 
2017/18,S08000020, ,F60 - F69, ,200,34.11, ,120,20.46, ,10,1.71, 
2017/18,S08000020, ,F10 - F19, ,140,23.88, ,110,18.76, ,10,1.71, 
2017/18,S08000020, ,F30 - F39, ,470,80.15, ,320,54.57, ,60,10.23, 
2017/18,S08000020, ,F40 - F49, ,150,25.58, ,110,18.76, ,10,1.71, 
2017/18,S08000020, ,F00 - F09 or Chapter G and second position F00, ,240,40.93, ,200,34.11, ,30,5.12, 
2017/18,S08000020, ,Non F Codes, ,30,5.12, ,20,3.41, ,120,20.46, 
2017/18,S08000020, ,"F50 - F59, F70 - F99", ,50,8.53, ,50,8.53, ,0,0, 
2017/18,S08000020, ,F20 - F29, ,490,83.56, ,330,56.28, ,60,10.23, 
2017/18,S08000021, ,All Codes,d,5470,467.88, ,3860,330.17, ,1240,106.06, 
2017/18,S08000021, ,F60 - F69, ,490,41.91, ,270,23.09, ,30,2.57, 
2017/18,S08000021, ,F10 - F19, ,900,76.98, ,720,61.59, ,50,4.28, 
2017/18,S08000021, ,F30 - F39, ,1060,90.67, ,770,65.86, ,100,8.55, 
2017/18,S08000021, ,F40 - F49, ,290,24.81, ,230,19.67, ,20,1.71, 
2017/18,S08000021, ,F00 - F09 or Chapter G and second position F00, ,460,39.35, ,370,31.65, ,70,5.99, 
2017/18,S08000021, ,Non F Codes, ,770,65.86, ,460,39.35, ,770,65.86, 
2017/18,S08000021, ,"F50 - F59, F70 - F99", ,230,19.67, ,180,15.4, ,20,1.71, 
2017/18,S08000021, ,F20 - F29, ,1270,108.63, ,860,73.56, ,190,16.25, 
2017/18,S08000022, ,All Codes,d,1000,310.57, ,760,236.03, ,150,46.59, 
2017/18,S08000022, ,F60 - F69, ,100,31.06, ,80,24.85, ,0,0, 
2017/18,S08000022, ,F10 - F19, ,180,55.9, ,150,46.59, ,0,0, 
2017/18,S08000022, ,F30 - F39, ,180,55.9, ,140,43.48, ,10,3.11, 
2017/18,S08000022, ,F40 - F49, ,90,27.95, ,80,24.85, ,0,0, 
2017/18,S08000022, ,F00 - F09 or Chapter G and second position F00, ,110,34.16, ,90,27.95, ,20,6.21, 
2017/18,S08000022, ,Non F Codes, ,110,34.16, ,70,21.74, ,90,27.95, 
